x,r,z,tau_x_over_rho,tau_r_over_rho,tau_z_over_rho,wall_yplus
11.7226501742,0.099939082702,0.0,-0.00112054520549,1.42648328305e-08,1.71217635445e-16,1.0756630596
11.7474516603,0.099939082702,0.0,-0.0011192326286,3.1868924699e-08,1.69900427287e-16,1.07503284146
11.7702822713,0.099939082702,0.0,-0.00111661085129,6.72423471852e-08,1.62558239757e-16,1.07377291866
11.7912986247,0.099939082702,0.0,-0.00111164517809,1.34606145111e-07,1.4537543374e-16,1.07138255036
11.8106448923,0.099939082702,0.0,-0.00110266666323,2.56530937723e-07,1.51794969309e-16,1.0670468951
11.8284537893,0.099939082702,0.0,-0.00108724289187,4.65395925722e-07,1.49636181353e-16,1.05955747212
11.8448474842,0.099939082702,0.0,-0.00106191958526,8.03223598184e-07,1.99177133171e-16,1.04714494225
11.8599384376,0.099939082702,0.0,-0.00102245178765,1.3184728284e-06,1.42815691755e-16,1.02750048709
11.8738301731,0.099939082702,0.0,-0.000963686025215,2.0559944098e-06,2.16811986679e-16,0.997534455052
11.8866179879,0.099939082702,0.0,-0.000880581156865,3.02965669939e-06,1.60045230972e-16,0.953551732966
11.898389606,0.099939082702,0.0,-0.000769175236189,4.1985458814e-06,1.60757042051e-16,0.891193078079
11.9092257806,0.099939082702,0.0,-0.000628129253126,5.40474993302e-06,1.54115331415e-16,0.805348967919
11.9192008476,0.099939082702,0.0,-0.000462615818836,6.38552300494e-06,1.40136318561e-16,0.691149792104
11.9283832359,0.099939082702,0.0,-0.00028055288181,6.86024617357e-06,1.26718013816e-16,0.538244527263
11.9368359364,0.099939082702,0.0,-0.000102383461142,6.42827794157e-06,6.27545645458e-17,0.325188731528
11.9446169345,0.099939082702,0.0,5.92300605667e-05,5.43737195621e-06,2.23866009773e-16,0.247271477268
11.9517796077,0.099939082702,0.0,0.000186655816131,3.74556743878e-06,1.54309388566e-16,0.438972587693
11.9583730918,0.099939082702,0.0,0.000271566311158,7.65903307242e-07,1.16671060272e-16,0.529477102687
11.9644426181,0.099939082702,0.0,0.000287490206388,-2.74788435727e-06,9.87537324284e-17,0.544792960806
11.9700298234,0.099939082702,0.0,0.000285388094064,-4.39538175924e-06,8.17572449161e-17,0.542859496574
11.9751730357,0.099939082702,0.0,0.000269383817016,-3.80600475789e-06,6.231522428e-17,0.527462183863
11.9799075376,0.099939082702,0.0,0.000261941069971,-2.75931180648e-06,1.17456722536e-16,0.52014044068
11.9842658073,0.099939082702,0.0,0.000248696400278,-1.68432780671e-06,7.52369357319e-17,0.506817927076
11.9882777428,0.099939082702,0.0,0.000232389971958,-1.46951995364e-06,2.14015916841e-17,0.489793316287
11.9919708657,0.099939082702,0.0,0.000199287304065,-5.25303503243e-06,1.66519672309e-16,0.453355789206
11.995370511,0.099939082702,0.0,0.000150461130992,-1.21454982616e-05,2.26756626076e-16,0.393511483617
11.9985,0.099939082702,0.0,5.46129821139e-05,-2.58395517223e-05,1.73605436463e-16,0.243449588263
12.0,0.054779924549,0.0,-0.00202129546459,0.00706944386092,4.95119696467e-16,12.9168618586
12.0,0.0567016394904,-4.44094110199e-21,-0.00158065865801,0.00590727919555,4.77932427347e-16,11.7357461983
12.0,0.0586233669234,0.0,-0.00124413853079,0.004974924974,4.58717762035e-16,10.7429996375
12.0,0.0605451056581,-8.89160511827e-21,-0.0010263600673,0.00421180120646,4.40718033784e-16,9.85918550759
12.0,0.0624668546514,-8.8960178255e-21,-0.000874330919635,0.00356806432113,4.23891416082e-16,9.06213573515
12.0,0.0643886129846,-8.90016708757e-21,-0.000761276797341,0.00301693335118,4.11646539601e-16,8.32795921982
12.0,0.0663103798456,8.90407581268e-21,-0.000676562493051,0.00253873826567,3.90676855288e-16,7.6391692508
12.0,0.0682321545136,-8.90776432793e-21,-0.000608623546328,0.00211946911506,3.76536000334e-16,6.98477702999
12.0,0.070153936347,8.91125073276e-21,-0.000552162880988,0.00175016812149,3.64243031059e-16,6.35607470828
12.0,0.0720757247726,0.0,-0.000503853455913,0.00142233803616,3.46486860944e-16,5.74328642094
12.0,0.0739975192767,-8.91768020659e-21,-0.000455843445753,0.00112895680889,3.31211380728e-16,5.13771259393
12.0,0.0770441148014,0.0,-0.000383542691,0.000741811908662,3.04902834109e-16,4.21757019304
12.0,0.0808832455802,8.83687913231e-21,-0.000285182756494,0.00038198949235,2.76172850225e-16,3.12351893859
