x,r,z,tau_x_over_rho,tau_r_over_rho,tau_z_over_rho,wall_yplus
6.47738702835,0.099939082702,0.0,-0.00109557847148,8.49775537775e-11,5.96751799031e-17,0.472998611537
6.50429789602,0.099939082702,0.0,-0.00109556290331,8.79501401168e-11,4.85929004767e-17,0.472995250867
6.5312087637,0.099939082702,0.0,-0.00109553876053,1.47526699104e-10,-4.13251749539e-18,0.472990039171
6.55811963137,0.099939082702,0.0,-0.00109549548824,3.5444850238e-10,3.59760439678e-17,0.472980697845
6.58503049905,0.099939082702,0.0,-0.00109536130786,4.89504086374e-10,4.77833716683e-17,0.472951730737
6.61194136672,0.099939082702,0.0,-0.00109528476273,2.43641489936e-10,5.73514442927e-17,0.472935205265
6.6388522344,0.099939082702,0.0,-0.00109527836462,-1.50042932422e-10,7.22153937064e-17,0.472933823951
6.66576310207,0.099939082702,0.0,-0.00109535104761,-5.88503937255e-10,5.9000300796e-17,0.472949515672
6.69267396975,0.099939082702,0.0,-0.00109555504697,-9.00447840435e-10,1.5573663107e-17,0.472993554936
6.71958483742,0.099939082702,0.0,-0.00109573157009,-8.59180943037e-10,6.1281229268e-17,0.473031659326
6.7464957051,0.099939082702,0.0,-0.00109592230813,-8.8238449926e-10,6.68340041092e-18,0.47307282872
6.77340657277,0.099939082702,0.0,-0.0010961154078,-7.92938127572e-10,6.64934258713e-17,0.473114504195
6.80031744045,0.099939082702,0.0,-0.00109624411032,-4.52465664147e-10,7.9476417312e-17,0.473142279207
6.82722830813,0.099939082702,0.0,-0.00109630705744,-2.27145916979e-10,7.13911777912e-17,0.4731558631
6.8541391758,0.099939082702,0.0,-0.00109633779322,-1.83623865441e-11,7.36049080879e-17,0.473162495649
6.88105004347,0.099939082702,0.0,-0.00109630671406,2.10141986366e-10,5.67363207024e-17,0.473155789
6.90796091115,0.099939082702,0.0,-0.00109624797398,1.70001311465e-10,5.31952311552e-17,0.473143113006
6.93487177883,0.099939082702,0.0,-0.00109623956485,5.85820674321e-11,5.32159740415e-17,0.473141298297
6.9617826465,0.099939082702,0.0,-0.00109621417111,1.27040632075e-10,6.25241490463e-17,0.473135818243
6.98869351417,0.099939082702,0.0,-0.00109618755122,8.45330868343e-11,5.42135400468e-17,0.473130073529
7.01560438185,0.099939082702,0.0,-0.00109618936515,6.25817989715e-12,5.75253866413e-17,0.473130464979
7.04251524952,0.099939082702,0.0,-0.00109617989921,7.54620422636e-11,5.93360496397e-17,0.473128422156
7.0694261172,0.099939082702,0.0,-0.00109616039693,3.48890148725e-11,4.26312730342e-18,0.473124213413
7.09633698487,0.099939082702,0.0,-0.00109616990076,-3.30415577368e-11,5.50984145397e-17,0.473126264409
7.12324785255,0.099939082702,0.0,-0.00109616780227,6.21888784752e-11,3.49945209273e-17,0.473125811529
7.15015872023,0.099939082702,0.0,-0.00109614546071,8.31246369196e-11,4.69142375244e-17,0.473120990003
7.1770695879,0.099939082702,0.0,-0.00109613661463,8.94801415651e-11,6.56774495302e-17,0.473119080915
7.20398045557,0.099939082702,0.0,-0.00109610364036,2.23305627488e-10,5.56309284625e-17,0.473111964612
7.23089132325,0.099939082702,0.0,-0.00109604511908,1.89108604061e-10,5.57247746822e-17,0.473099334663
7.25780219092,0.099939082702,0.0,-0.00109603118538,7.57752272208e-11,6.5484203687e-17,0.473096327462
7.2847130586,0.099939082702,0.0,-0.00109600572712,1.7663474719e-10,-5.70046158448e-19,0.473090832959
7.31162392628,0.099939082702,0.0,-0.00109596111097,1.42046539332e-10,4.67733618882e-17,0.473081203596
7.33853479395,0.099939082702,0.0,-0.0010959586162,2.73349195309e-11,6.76083544894e-17,0.473080665142
7.36544566162,0.099939082702,0.0,-0.00109593940987,1.87482399946e-10,7.65040418727e-17,0.473076519822
7.3923565293,0.099939082702,0.0,-0.00109589222764,1.18690737786e-10,2.99717387298e-17,0.473066336319
7.41926739698,0.099939082702,0.0,-0.00109589404273,-6.55412592809e-12,7.18421849857e-17,0.473066728069
7.44617826465,0.099939082702,0.0,-0.00109588779716,1.14341922557e-10,8.18530022079e-17,0.473065380042
7.47308913232,0.099939082702,0.0,-0.00109585101708,1.04064939624e-10,8.13155767664e-17,0.473057441503
7.5,0.099939082702,0.0,-0.00109584601872,-4.14631548264e-11,8.86228091245e-17,0.473056362671
7.52691086768,0.099939082702,0.0,-0.00109586190167,-6.55520471927e-11,7.20596355387e-17,0.473059790822
7.55382173535,0.099939082702,0.0,-0.00109586818056,-4.60026819249e-11,7.06111690784e-17,0.473061146056
7.58073260302,0.099939082702,0.0,-0.00109587152731,-4.02770566318e-11,6.38619162324e-17,0.473061868405
7.6076434707,0.099939082702,0.0,-0.00109586743423,6.94072310937e-11,8.5396431371e-17,0.473060984953
7.63455433837,0.099939082702,0.0,-0.00109583792087,1.07798738751e-10,7.20832074724e-17,0.4730546148
7.66146520605,0.099939082702,0.0,-0.00109581851869,1.02606889166e-10,7.09968570666e-17,0.473050426983
7.68837607372,0.099939082702,0.0,-0.00109577195174,1.51744839828e-10,7.39672048406e-17,0.473040375704
7.7152869414,0.099939082702,0.0,-0.00109575936853,-1.3062778831e-11,8.43571363638e-18,0.473037659677
7.74219780907,0.099939082702,0.0,-0.00109578051947,-2.55327365615e-10,2.92598886077e-17,0.473042225032
7.76910867675,0.099939082702,0.0,-0.00109587944262,-2.69325426486e-10,5.44515599997e-17,0.47306357683
3.25456185629,0.099939082702,0.0,0.00706560548543,5.70708140145e-06,-3.33579451761e-16,1.2011924286
