station,x,r,Ux,Ur,Uz,k,epsilon,nut
expansion_4D,2.6,0.032653273,2.1599498,0.00046037515,-1.6610338e-12,0.034088183,0.21786561,0.0004693896
expansion_4D,2.6,0.031798709,2.1777456,0.00047869148,-1.7137814e-12,0.033462449,0.20583997,0.00047986258
expansion_4D,2.6,0.030901973,2.1962572,0.00049777008,-2.0834737e-12,0.032811457,0.19333193,0.00049074842
expansion_4D,2.6,0.029960982,2.2145836,0.00051548265,-1.8356785e-12,0.032112632,0.181837,0.00050024833
expansion_4D,2.6,0.028973553,2.2326792,0.00053224705,-1.82027e-12,0.031382534,0.17114779,0.00050875383
expansion_4D,2.6,0.027937394,2.2515358,0.00054974417,-2.0983091e-12,0.030621683,0.16000948,0.00051761279
expansion_4D,2.6,0.0268501,2.2701079,0.00056450502,-2.0752935e-12,0.029812507,0.14964383,0.00052475717
expansion_4D,2.6,0.025709148,2.2884374,0.00057682253,-1.95268e-12,0.02895746,0.13998913,0.00053040451
expansion_4D,2.6,0.02451189,2.3075401,0.000589701,-2.182294e-12,0.028066378,0.12992703,0.00053629263
expansion_4D,2.6,0.023255547,2.3262,0.0005979535,-2.3148049e-12,0.027128543,0.12048777,0.00054022753
expansion_4D,2.6,0.021937202,2.3444816,0.00060127423,-2.122887e-12,0.026135765,0.11167108,0.00054220411
expansion_4D,2.6,0.020553797,2.3635543,0.00060479018,-2.3527476e-12,0.025100124,0.10247252,0.00054427445
expansion_4D,2.6,0.019102121,2.3818405,0.00059977739,-2.5608753e-12,0.024032144,0.093873828,0.00054441427
expansion_4D,2.6,0.017578803,2.3993967,0.00058482916,-2.3432771e-12,0.022918504,0.085879944,0.00054252644
expansion_4D,2.6,0.01598031,2.4177631,0.00056924079,-2.642019e-12,0.021753609,0.077516994,0.00054056152
expansion_4D,2.6,0.01430293,2.4344752,0.00054317544,-2.8091761e-12,0.020619592,0.07000467,0.00053741954
expansion_4D,2.6,0.012542771,2.4497666,0.00050460041,-2.6062419e-12,0.019494313,0.063246998,0.0005331261
expansion_4D,2.6,0.010695748,2.4658908,0.00046397294,-3.0909186e-12,0.018307775,0.05612125,0.00052860085
expansion_4D,2.6,0.0087575733,2.4779002,0.00040371794,-2.9612572e-12,0.017379222,0.050838823,0.00052481747
expansion_4D,2.6,0.0067237492,2.4878381,0.00031346852,-2.4862751e-12,0.016554217,0.046497759,0.00052134921
expansion_4D,2.6,0.0045895552,2.4992632,0.00020992255,-3.5479219e-12,0.015605233,0.041507682,0.00051732684
expansion_4D,2.6,0.002350038,2.5001318,0.00010677522,-2.0052276e-12,0.015532913,0.041128194,0.00051701214
expansion_4D,2.6,4.9969541e-08,2.5001327,2.2700988e-09,-6.1391447e-15,0.01553234,0.041126159,0.00051699918
expansion_3D,2.7,0.049969042,0.062754581,2.3743595e-08,-9.9042646e-16,0.00012756241,0.069745508,7.0490273e-10
expansion_3D,2.7,0.049969017,0.062790021,2.3756882e-08,-1.0318433e-15,0.00012763443,0.069784904,7.0530085e-10
expansion_3D,2.7,0.049968991,0.06282721,2.3770823e-08,-1.0753042e-15,0.00012771,0.069826245,7.0571863e-10
expansion_3D,2.7,0.049968964,0.062866234,2.3785453e-08,-1.1209099e-15,0.0001277893,0.069869626,7.0615703e-10
expansion_3D,2.7,0.049968935,0.062907184,2.3800805e-08,-1.1687662e-15,0.00012787251,0.069915148,7.0661706e-10
expansion_3D,2.7,0.049968906,0.062950155,2.3816915e-08,-1.2189842e-15,0.00012795983,0.069962916,7.0709979e-10
expansion_3D,2.7,0.049968874,0.062995247,2.3833819e-08,-1.2716807e-15,0.00012805146,0.070013042,7.0760634e-10
expansion_3D,2.7,0.049968841,0.063042564,2.3851558e-08,-1.3269775e-15,0.00012814761,0.070065641,7.081379e-10
expansion_3D,2.7,0.049968807,0.063092216,2.3870173e-08,-1.3850034e-15,0.00012824851,0.070120836,7.0869568e-10
expansion_3D,2.7,0.04996877,0.063144319,2.3889705e-08,-1.4458929e-15,0.00012835438,0.070178755,7.09281e-10
expansion_3D,2.7,0.049968732,0.063198992,2.3910202e-08,-1.5097871e-15,0.00012846548,0.070239533,7.0989519e-10
expansion_3D,2.7,0.049968693,0.063256364,2.393171e-08,-1.5768347e-15,0.00012858206,0.07030331,7.105397e-10
expansion_3D,2.7,0.049968651,0.063316567,2.395428e-08,-1.647191e-15,0.0001287044,0.070370234,7.1121602e-10
expansion_3D,2.7,0.049968607,0.063379742,2.3977964e-08,-1.7210196e-15,0.00012883277,0.070440461,7.1192571e-10
expansion_3D,2.7,0.049968561,0.063446033,2.4002816e-08,-1.7984915e-15,0.00012896748,0.070514154,7.1267043e-10
expansion_3D,2.7,0.049968512,0.063515597,2.4028895e-08,-1.8797867e-15,0.00012910884,0.070591483,7.134519e-10
expansion_3D,2.7,0.049968461,0.063588593,2.4056261e-08,-1.9650938e-15,0.00012925717,0.070672629,7.1427193e-10
expansion_3D,2.7,0.049968408,0.063665192,2.4084977e-08,-2.054611e-15,0.00012941282,0.070757779,7.1513243e-10
expansion_3D,2.7,0.049968352,0.063745571,2.4115111e-08,-2.1485457e-15,0.00012957616,0.070847132,7.160354e-10
expansion_3D,2.7,0.049968293,0.063829917,2.4146731e-08,-2.2471163e-15,0.00012974755,0.070940894,7.1698293e-10
expansion_3D,2.7,0.049968232,0.063918425,2.4179913e-08,-2.3505512e-15,0.00012992741,0.071039283,7.1797722e-10
expansion_3D,2.7,0.049968167,0.064011301,2.4214731e-08,-2.4590907e-15,0.00013011614,0.071142528,7.1902058e-10
expansion_3D,2.7,0.049968099,0.064108761,2.4251268e-08,-2.5729868e-15,0.00013031418,0.071250868,7.2011543e-10
expansion_3D,2.7,0.049968028,0.06421103,2.4289608e-08,-2.6925036e-15,0.000130522,0.071364554,7.2126431e-10
expansion_3D,2.7,0.049967954,0.064318346,2.432984e-08,-2.8179186e-15,0.00013074007,0.071483851,7.2246989e-10
expansion_3D,2.7,0.049967875,0.064430959,2.4372058e-08,-2.9495228e-15,0.0001309689,0.071609036,7.2373497e-10
expansion_3D,2.7,0.049967793,0.064549129,2.4416359e-08,-3.0876219e-15,0.00013120903,0.071740398,7.2506248e-10
expansion_3D,2.7,0.049967707,0.06467313,2.4462846e-08,-3.232536e-15,0.00013146101,0.071878243,7.2645549e-10
expansion_3D,2.7,0.049967616,0.064803251,2.4511628e-08,-3.3846018e-15,0.00013172542,0.072022891,7.2791726e-10
expansion_3D,2.7,0.049967521,0.064939794,2.4562817e-08,-3.5441721e-15,0.00013200288,0.072174677,7.2945116e-10
expansion_3D,2.7,0.049967421,0.065083075,2.4616532e-08,-3.7116172e-15,0.00013229404,0.072333953,7.3106077e-10
expansion_3D,2.7,0.049967317,0.065233427,2.4672897e-08,-3.8873258e-15,0.00013259956,0.072501091,7.327498e-10
expansion_3D,2.7,0.049967207,0.065391199,2.4732045e-08,-4.0717056e-15,0.00013292016,0.072676476,7.345222e-10
expansion_3D,2.7,0.049967092,0.065556757,2.4794112e-08,-4.2651848e-15,0.00013325658,0.072860517,7.3638206e-10
expansion_3D,2.7,0.049966971,0.065730485,2.4859241e-08,-4.468212e-15,0.00013360961,0.07305364,7.383337e-10
expansion_3D,2.7,0.049966844,0.065912787,2.4927585e-08,-4.6812588e-15,0.00013398006,0.073256294,7.4038166e-10
expansion_3D,2.7,0.049966711,0.066104085,2.4999301e-08,-4.9048195e-15,0.00013436878,0.073468949,7.4253069e-10
expansion_3D,2.7,0.049966571,0.066304824,2.5074557e-08,-5.1394131e-15,0.0001347767,0.073692099,7.4478577e-10
expansion_3D,2.7,0.049966425,0.06651547,2.5153527e-08,-5.3855839e-15,0.00013520474,0.073926261,7.4715214e-10
expansion_3D,2.7,0.049966271,0.066736511,2.5236393e-08,-5.6439032e-15,0.00013565391,0.074171979,7.4963529e-10
expansion_3D,2.7,0.04996611,0.066968461,2.532335e-08,-5.9149707e-15,0.00013612524,0.074429823,7.5224099e-10
expansion_3D,2.7,0.04996594,0.067211857,2.5414597e-08,-6.1994155e-15,0.00013661984,0.074700392,7.5497527e-10
expansion_3D,2.7,0.049965762,0.067467265,2.5510348e-08,-6.4978978e-15,0.00013713884,0.074984314,7.578445e-10
expansion_3D,2.7,0.049965576,0.067727041,2.5607767e-08,-6.8110416e-15,0.00013766671,0.075273089,7.6076278e-10
expansion_3D,2.7,0.04996538,0.067863827,2.5659591e-08,-7.1385079e-15,0.00013794463,0.075425113,7.6229926e-10
expansion_3D,2.7,0.049965175,0.068007364,2.5713973e-08,-7.4821346e-15,0.00013823625,0.07558464,7.6391156e-10
expansion_3D,2.7,0.049964959,0.068157984,2.5771039e-08,-7.8427193e-15,0.00013854227,0.075752039,7.6560343e-10
expansion_3D,2.7,0.049964733,0.068316038,2.5830921e-08,-8.2210992e-15,0.00013886339,0.075927699,7.6737879e-10
expansion_3D,2.7,0.049964496,0.068481892,2.5893758e-08,-8.6181522e-15,0.00013920036,0.076112029,7.6924177e-10
expansion_3D,2.7,0.049964247,0.06865593,2.5959696e-08,-9.0347998e-15,0.00013955396,0.076305455,7.7119669e-10
expansion_3D,2.7,0.049963986,0.068838557,2.6028888e-08,-9.4720092e-15,0.00013992501,0.076508426,7.7324808e-10
expansion_3D,2.7,0.049963712,0.069030198,2.6101495e-08,-9.9307951e-15,0.00014031437,0.076721415,7.7540072e-10
expansion_3D,2.7,0.049963424,0.069231295,2.6177685e-08,-1.0412222e-14,0.00014072294,0.076944914,7.7765958e-10
expansion_3D,2.7,0.049963122,0.069442317,2.6257635e-08,-1.0917408e-14,0.00014115168,0.077179444,7.8002992e-10
expansion_3D,2.7,0.049962805,0.069663753,2.634153e-08,-1.1447524e-14,0.00014160158,0.077425547,7.8251724e-10
expansion_3D,2.7,0.049962473,0.069896117,2.6429566e-08,-1.2003803e-14,0.00014207368,0.077683796,7.851273e-10
expansion_3D,2.7,0.049962124,0.070139948,2.6521946e-08,-1.2587533e-14,0.00014256908,0.077954789,7.8786618e-10
expansion_3D,2.7,0.049961758,0.070395812,2.6618886e-08,-1.3200071e-14,0.00014308892,0.078239156,7.9074022e-10
expansion_3D,2.7,0.049961374,0.070664303,2.6720609e-08,-1.3842838e-14,0.00014363442,0.078537557,7.9375609e-10
expansion_3D,2.7,0.049960971,0.070946044,2.6827353e-08,-1.4517326e-14,0.00014420684,0.078850683,7.969208e-10
expansion_3D,2.7,0.049960548,0.071241689,2.6939364e-08,-1.52251e-14,0.00014480751,0.079179263,8.0024168e-10
expansion_3D,2.7,0.049960104,0.071551925,2.7056903e-08,-1.5967802e-14,0.00014543782,0.079524058,8.0372646e-10
expansion_3D,2.7,0.049959638,0.07187747,2.7180243e-08,-1.6747158e-14,0.00014609924,0.079885869,8.0738321e-10
expansion_3D,2.7,0.049959149,0.072219082,2.7309669e-08,-1.7564974e-14,0.0001467933,0.080265535,8.1122042e-10
expansion_3D,2.7,0.049958637,0.072577552,2.7445483e-08,-1.8423151e-14,0.00014752162,0.080663938,8.1524699e-10
expansion_3D,2.7,0.049958098,0.072953712,2.7587999e-08,-1.9323678e-14,0.00014828587,0.081082003,8.1947229e-10
expansion_3D,2.7,0.049957534,0.073348437,2.7737549e-08,-2.0268647e-14,0.00014908784,0.081520699,8.239061e-10
expansion_3D,2.7,0.049956941,0.073762641,2.7894478e-08,-2.126025e-14,0.00014992939,0.081981044,8.2855872e-10
expansion_3D,2.7,0.049956319,0.074197286,2.8059153e-08,-2.230079e-14,0.00015081247,0.082464108,8.3344095e-10
expansion_3D,2.7,0.049955667,0.074653381,2.8231954e-08,-2.339268e-14,0.00015173913,0.082971012,8.3856411e-10
expansion_3D,2.7,0.049954982,0.075131985,2.8413283e-08,-2.4538456e-14,0.00015271152,0.083502931,8.4394011e-10
expansion_3D,2.7,0.049954264,0.075634208,2.860356e-08,-2.5740776e-14,0.0001537319,0.0840611,8.4958142e-10
expansion_3D,2.7,0.04995351,0.076161215,2.8803228e-08,-2.700243e-14,0.00015480263,0.084646816,8.5550112e-10
expansion_3D,2.7,0.049952718,0.076714231,2.9012749e-08,-2.8326348e-14,0.00015592621,0.085261436,8.6171297e-10
expansion_3D,2.7,0.049951888,0.077294538,2.923261e-08,-2.9715602e-14,0.00015710523,0.085906389,8.6823137e-10
expansion_3D,2.7,0.049951017,0.077903483,2.9463322e-08,-3.1173415e-14,0.00015834244,0.08658317,8.7507146e-10
expansion_3D,2.7,0.049950103,0.078542481,2.9705419e-08,-3.2703173e-14,0.00015964071,0.08729335,8.8224911e-10
expansion_3D,2.7,0.049949144,0.079213012,2.9959464e-08,-3.4308424e-14,0.00016100304,0.088038578,8.8978097e-10
expansion_3D,2.7,0.049948137,0.079916635,3.0226046e-08,-3.5992895e-14,0.00016243261,0.088820583,8.9768454e-10
expansion_3D,2.7,0.049947081,0.080654982,3.0505784e-08,-3.7760495e-14,0.00016393273,0.089641181,9.0597815e-10
expansion_3D,2.7,0.049945972,0.081429767,3.0799327e-08,-3.9615327e-14,0.00016550688,0.090502275,9.1468105e-10
expansion_3D,2.7,0.049944809,0.082242787,3.1107357e-08,-4.1561696e-14,0.00016715871,0.091405864,9.2381345e-10
expansion_3D,2.7,0.049943588,0.08309593,3.1430587e-08,-4.3604118e-14,0.00016889206,0.092354046,9.3339653e-10
expansion_3D,2.7,0.049942308,0.083991176,3.176977e-08,-4.5747334e-14,0.00017071095,0.093349021,9.4345254e-10
expansion_3D,2.7,0.049940964,0.084930603,3.2125691e-08,-4.7996319e-14,0.00017261961,0.094393099,9.5400482e-10
expansion_3D,2.7,0.049939553,0.085916391,3.2499177e-08,-5.0356292e-14,0.00017462246,0.095488702,9.6507785e-10
expansion_3D,2.7,0.049938073,0.086950828,3.2891095e-08,-5.2832731e-14,0.00017672415,0.096638373,9.7669734e-10
expansion_3D,2.7,0.04993652,0.088036314,3.3302354e-08,-5.5431383e-14,0.00017892956,0.097844781,9.8889026e-10
expansion_3D,2.7,0.049934891,0.08917537,3.3733908e-08,-5.8158279e-14,0.00018124381,0.099110725,1.0016849e-09
expansion_3D,2.7,0.049933181,0.090370638,3.418676e-08,-6.1019748e-14,0.00018367226,0.10043914,1.015111e-09
expansion_3D,2.7,0.049931386,0.091624894,3.4661961e-08,-6.4022431e-14,0.00018622056,0.10183312,1.0291996e-09
expansion_3D,2.7,0.049929503,0.092941047,3.5160613e-08,-6.7173298e-14,0.00018889462,0.10329589,1.0439835e-09
expansion_3D,2.7,0.049927528,0.094322153,3.5683873e-08,-7.0479661e-14,0.00019170065,0.10483085,1.059497e-09
expansion_3D,2.7,0.049925454,0.095771417,3.6232956e-08,-7.3949195e-14,0.00019464516,0.10644156,1.0757762e-09
expansion_3D,2.7,0.049923278,0.097292202,3.6809137e-08,-7.7589951e-14,0.00019773497,0.10813176,1.0928586e-09
expansion_3D,2.7,0.049920995,0.098888039,3.7413753e-08,-8.1410379e-14,0.00020097727,0.10990537,1.1107842e-09
expansion_3D,2.7,0.0499186,0.10056263,3.8048207e-08,-8.5419347e-14,0.00020437958,0.11176651,1.1295943e-09
expansion_3D,2.7,0.049916086,0.10231986,3.8713971e-08,-8.9626159e-14,0.0002079498,0.11371949,1.1493327e-09
expansion_3D,2.7,0.049913448,0.10416382,3.941259e-08,-9.4040578e-14,0.0002116962,0.11576886,1.1700453e-09
expansion_3D,2.7,0.049910679,0.10609877,4.0145687e-08,-9.867285e-14,0.00021562749,0.11791936,1.19178e-09
expansion_3D,2.7,0.049907774,0.10812921,4.0914963e-08,-1.0353373e-13,0.0002197528,0.120176,1.2145873e-09
expansion_3D,2.7,0.049904726,0.11025986,4.1722202e-08,-1.0863449e-13,0.00022408168,0.12254399,1.2385202e-09
expansion_3D,2.7,0.049901528,0.11249566,4.2569279e-08,-1.1398698e-13,0.0002286242,0.12502885,1.2636341e-09
expansion_3D,2.7,0.049898171,0.11484179,4.345816e-08,-1.1960361e-13,0.0002333909,0.12763634,1.2899875e-09
expansion_3D,2.7,0.049894649,0.1173037,4.4390907e-08,-1.2549743e-13,0.00023839283,0.13037251,1.3176413e-09
expansion_3D,2.7,0.049890953,0.11988711,4.5369685e-08,-1.316821e-13,0.00024364161,0.13324371,1.34666e-09
expansion_3D,2.7,0.049887075,0.12259802,4.6396767e-08,-1.38172e-13,0.00024914941,0.1362566,1.3771107e-09
expansion_3D,2.7,0.049883005,0.1254427,4.7474535e-08,-1.4498217e-13,0.00025492903,0.13941818,1.4090641e-09
expansion_3D,2.7,0.049878734,0.13074455,6.5944274e-08,-1.4279209e-13,0.00032841522,0.15067334,3.3949431e-09
expansion_3D,2.7,0.049874253,0.13759841,9.4982523e-08,-1.3529395e-13,0.00044307901,0.16690486,6.5662076e-09
expansion_3D,2.7,0.04986955,0.1447905,1.2545382e-07,-1.2742578e-13,0.0005634015,0.1839374,9.8939749e-09
expansion_3D,2.7,0.049864616,0.15233752,1.5742888e-07,-1.1916931e-13,0.00068966195,0.20181051,1.3385969e-08
expansion_3D,2.7,0.049859438,0.160257,1.9098193e-07,-1.1050539e-13,0.00082215339,0.22056566,1.7050293e-08
expansion_3D,2.7,0.049854004,0.1685673,2.2619082e-07,-1.0141389e-13,0.00096118332,0.24024639,2.0895454e-08
expansion_3D,2.7,0.049848302,0.17728771,2.6313729e-07,-9.1873729e-14,0.0011070744,0.26089836,2.4930374e-08
expansion_3D,2.7,0.049842319,0.18643849,3.0190708e-07,-8.1862756e-14,0.0012601653,0.28256952,2.9164419e-08
expansion_3D,2.7,0.049836041,0.19604085,3.4259017e-07,-7.1357738e-14,0.0014208113,0.30531016,3.3607416e-08
expansion_3D,2.7,0.049829452,0.2061171,3.8528099e-07,-6.0334294e-14,0.0015893852,0.32917305,3.8269676e-08
expansion_3D,2.7,0.049822539,0.21669061,4.3007861e-07,-4.8766839e-14,0.0017662782,0.35421358,4.3162019e-08
expansion_3D,2.7,0.049815284,0.22778593,4.77087e-07,-3.6628526e-14,0.0019519011,0.38048988,4.8295802e-08
expansion_3D,2.7,0.049807672,0.23942881,5.2641528e-07,-2.3891184e-14,0.0021466844,0.40806291,5.3682939e-08
expansion_3D,2.7,0.049799683,0.25164626,5.7817792e-07,-1.052525e-14,0.0023510804,0.43699669,5.9335932e-08
expansion_3D,2.7,0.049791301,0.2638269,6.2949193e-07,-1.6815793e-14,0.0025548848,0.46584828,6.4972575e-08
expansion_3D,2.7,0.049782505,0.2757658,6.8000376e-07,-5.0064204e-14,0.0027546306,0.49412442,7.0496962e-08
expansion_3D,2.7,0.049773274,0.28805733,7.3214904e-07,-9.2418265e-14,0.0029602658,0.52323362,7.6184229e-08
expansion_3D,2.7,0.049763588,0.30095546,7.8686771e-07,-1.3686251e-13,0.0031760492,0.55377937,8.2152165e-08
expansion_3D,2.7,0.049753425,0.3144901,8.4428677e-07,-1.835001e-13,0.0034024816,0.58583256,8.8414621e-08
expansion_3D,2.7,0.049742759,0.32869269,9.0453947e-07,-2.3243927e-13,0.0036400885,0.61946759,9.4986131e-08
expansion_3D,2.7,0.049731567,0.34359618,9.6776566e-07,-2.837936e-13,0.0038894213,0.65476252,1.0188195e-07
expansion_3D,2.7,0.049719823,0.35923516,1.0341121e-06,-3.3768228e-13,0.0041510588,0.69179926,1.0911807e-07
expansion_3D,2.7,0.0497075,0.37564593,1.1037327e-06,-3.9423039e-13,0.0044256083,0.73066378,1.1671131e-07
expansion_3D,2.7,0.049694568,0.39286658,1.1767892e-06,-4.5356916e-13,0.0047137068,0.77144628,1.2467927e-07
expansion_3D,2.7,0.049680998,0.41163901,1.3452128e-06,-4.1318811e-13,0.0055402261,0.85957793,2.2866187e-07
expansion_3D,2.7,0.049666758,0.43149431,1.5423993e-06,-3.4793682e-13,0.0065243646,0.96216315,3.5908739e-07
expansion_3D,2.7,0.049651815,0.45232948,1.7493171e-06,-2.7946536e-13,0.0075570707,1.069811,4.9594946e-07
expansion_3D,2.7,0.049636136,0.47419287,1.9664462e-06,-2.0761481e-13,0.0086407412,1.1827713,6.3956571e-07
expansion_3D,2.7,0.049619682,0.49713522,2.1942908e-06,-1.3221842e-13,0.0097778912,1.3013062,7.9026947e-07
expansion_3D,2.7,0.049602416,0.52120979,2.4333796e-06,-5.3101185e-14,0.01097116,1.4256908,9.4841051e-07
expansion_3D,2.7,0.049584298,0.54529588,2.6716761e-06,-4.5030843e-14,0.012165096,1.5501522,1.1066454e-06
expansion_3D,2.7,0.049565287,0.56838222,2.9014671e-06,-1.7563924e-13,0.013309383,1.6694311,1.2582949e-06
expansion_3D,2.7,0.049545336,0.59260788,3.1425985e-06,-3.126932e-13,0.01451014,1.7945963,1.4174284e-06
expansion_3D,2.7,0.049524402,0.61802908,3.3956298e-06,-4.5651082e-13,0.015770156,1.9259386,1.5844152e-06
expansion_3D,2.7,0.049502434,0.64470482,3.6611482e-06,-6.0742589e-13,0.017092353,2.0637626,1.7596429e-06
expansion_3D,2.7,0.049479382,0.67269702,3.93977e-06,-7.6578867e-13,0.018479801,2.2083882,1.9435181e-06
expansion_3D,2.7,0.049455193,0.698198,4.3541867e-06,-6.6751766e-13,0.020086236,2.3556611,2.5282425e-06
expansion_3D,2.7,0.049429809,0.72391795,4.8218149e-06,-4.9341225e-13,0.021812351,2.5089967,3.2469853e-06
expansion_3D,2.7,0.049403173,0.75090718,5.3125206e-06,-3.1071468e-13,0.02362365,2.6698995,4.0011984e-06
expansion_3D,2.7,0.049375223,0.77922834,5.8274429e-06,-1.1900093e-13,0.025524338,2.8387428,4.7926321e-06
expansion_3D,2.7,0.049345893,0.80738111,6.3384086e-06,-9.7102874e-14,0.027413749,3.006588,5.579383e-06
expansion_3D,2.7,0.049315116,0.83454645,6.83404e-06,-3.4601723e-13,0.029236868,3.1685407,6.3385175e-06
expansion_3D,2.7,0.04928282,0.86305241,7.3541309e-06,-6.0721559e-13,0.031149957,3.3384858,7.1351155e-06
expansion_3D,2.7,0.04924893,0.89296515,7.8998884e-06,-8.8130417e-13,0.033157459,3.5168178,7.9710259e-06
expansion_3D,2.7,0.049213367,0.92190999,8.5134194e-06,-9.9616256e-13,0.034949146,3.6500954,8.9803461e-06
expansion_3D,2.7,0.04917605,0.94631594,9.2569404e-06,-6.9490084e-13,0.036060454,3.6584624,1.0362141e-05
expansion_3D,2.7,0.049136891,0.97192633,1.0037154e-05,-3.7877176e-13,0.037226605,3.6672422,1.1812129e-05
expansion_3D,2.7,0.049095799,0.99879121,1.0855567e-05,-4.8881408e-14,0.038449879,3.676452,1.3333142e-05
expansion_3D,2.7,0.04905268,1.0238625,1.1620826e-05,-3.1361451e-13,0.039591461,3.6850387,1.4752622e-05
expansion_3D,2.7,0.049007433,1.0496475,1.2410294e-05,-6.9383068e-13,0.040765564,3.6938785,1.6212496e-05
expansion_3D,2.7,0.048959952,1.0767051,1.3238722e-05,-1.0928106e-12,0.041997609,3.7031544,1.7744415e-05
expansion_3D,2.7,0.048910129,1.1015946,1.4206898e-05,-1.0754675e-12,0.042885731,3.6624129,1.9630996e-05
expansion_3D,2.7,0.048857846,1.1243361,1.5318137e-05,-6.3705737e-13,0.043427625,3.5710148,2.1879628e-05
expansion_3D,2.7,0.048802984,1.1481999,1.6484217e-05,-1.7701155e-13,0.043996262,3.4751061,2.423923e-05
expansion_3D,2.7,0.048745414,1.171205,1.7610576e-05,-3.0047537e-13,0.044544414,3.3826405,2.6513934e-05
expansion_3D,2.7,0.048685003,1.1941094,1.8736825e-05,-7.978339e-13,0.04509019,3.2905876,2.8778675e-05
expansion_3D,2.7,0.04862161,1.2181442,1.9918654e-05,-1.3197372e-12,0.0456629,3.1939919,3.1155182e-05
expansion_3D,2.7,0.048555089,1.2395874,2.1354712e-05,-1.0474306e-12,0.045952603,3.0846352,3.4082479e-05
expansion_3D,2.7,0.048485286,1.2607641,2.2930339e-05,-4.7413876e-13,0.046147446,2.9670785,3.7306264e-05
expansion_3D,2.7,0.048412037,1.2823827,2.4538826e-05,-1.2154389e-13,0.046346336,2.8470628,4.059731e-05
expansion_3D,2.7,0.048335174,1.3027163,2.6062885e-05,-7.2182096e-13,0.046533421,2.7341864,4.3692746e-05
expansion_3D,2.7,0.048254517,1.3240534,2.7662158e-05,-1.3517219e-12,0.04672974,2.6157394,4.6940943e-05
expansion_3D,2.7,0.04816988,1.344117,2.9558362e-05,-1.16663e-12,0.046805644,2.5039194,5.0719475e-05
expansion_3D,2.7,0.048081066,1.363803,3.1676316e-05,-4.7497419e-13,0.046808804,2.3939138,5.490203e-05
expansion_3D,2.7,0.04798787,1.3835492,3.3803757e-05,-2.346158e-13,0.046811956,2.2835679,5.9097345e-05
expansion_3D,2.7,0.047890073,1.4024605,3.5855256e-05,-9.4580173e-13,0.046814992,2.1778912,6.3115314e-05
expansion_3D,2.7,0.047787451,1.4223051,3.8007996e-05,-1.6920849e-12,0.046818178,2.0669992,6.733157e-05
expansion_3D,2.7,0.047679764,1.4404771,4.0703122e-05,-9.2994154e-13,0.046721859,1.9751091,7.2330647e-05
expansion_3D,2.7,0.047566763,1.4595128,4.3536708e-05,-1.1086401e-13,0.046619541,1.8789902,7.7583617e-05
expansion_3D,2.7,0.047448185,1.4772763,4.6198652e-05,-6.9177478e-13,0.046524045,1.7892919,8.2485502e-05
expansion_3D,2.7,0.047323755,1.4955734,4.8947067e-05,-1.5246675e-12,0.046425697,1.6969025,8.7534655e-05
expansion_3D,2.7,0.047193185,1.5134388,5.2202172e-05,-1.2044825e-12,0.046288421,1.6148033,9.3227889e-05
expansion_3D,2.7,0.047056171,1.5315402,5.5797409e-05,-2.9083201e-13,0.046127886,1.5358358,9.9393115e-05
expansion_3D,2.7,0.046912395,1.5488608,5.9256902e-05,-6.1300987e-13,0.045974262,1.4602725,0.00010529235
expansion_3D,2.7,0.046761524,1.5662718,6.2748884e-05,-1.5356852e-12,0.045819851,1.384317,0.00011122242
expansion_3D,2.7,0.046603207,1.5836179,6.6831159e-05,-1.2811295e-12,0.045640849,1.3157383,0.00011781786
expansion_3D,2.7,0.046437077,1.6012575,7.1369341e-05,-2.6962265e-13,0.045442683,1.250548,0.00012496569
expansion_3D,2.7,0.046262749,1.6180306,7.5713524e-05,-7.2362088e-13,0.045254235,1.1885581,0.00013176238
expansion_3D,2.7,0.046079818,1.6350114,8.0127741e-05,-1.7408486e-12,0.04506347,1.1258027,0.00013864324
expansion_3D,2.7,0.045887859,1.6519547,8.5380617e-05,-1.1495975e-12,0.044849827,1.0708698,0.0001463377
expansion_3D,2.7,0.045686426,1.6694171,9.1059625e-05,-9.0105611e-14,0.04462236,1.0166519,0.00015452664
expansion_3D,2.7,0.045475053,1.6856295,9.6383511e-05,-1.0337539e-12,0.044411169,0.96631434,0.00016212941
expansion_3D,2.7,0.045253249,1.7024412,0.00010200807,-1.9682525e-12,0.044190132,0.9147827,0.00017009474
expansion_3D,2.7,0.045020498,1.7192689,0.00010878222,-8.0217732e-13,0.043944779,0.87101799,0.0001790261
expansion_3D,2.7,0.044776261,1.7361734,0.00011560806,-3.8409229e-13,0.043698292,0.82705198,0.00018799836
expansion_3D,2.7,0.044519971,1.7524082,0.00012221902,-1.5527594e-12,0.043461583,0.78482913,0.00019661507
expansion_3D,2.7,0.044251033,1.7690897,0.00012970825,-1.5090781e-12,0.043205384,0.74503733,0.0002059653
expansion_3D,2.7,0.043968823,1.7862506,0.00013810256,-2.3129355e-13,0.042928965,0.70766119,0.00021607601
expansion_3D,2.7,0.043672685,1.8024317,0.00014609068,-1.0105516e-12,0.042668315,0.67241759,0.00022560973
expansion_3D,2.7,0.043361933,1.8189846,0.00015435931,-2.1592338e-12,0.042400331,0.63665825,0.00023540618
expansion_3D,2.7,0.043035846,1.8358189,0.00016419137,-8.2636226e-13,0.042101615,0.60591865,0.00024621567
expansion_3D,2.7,0.042693666,1.8526092,0.00017404023,-5.2210963e-13,0.041803669,0.57525823,0.00025699733
