x_m,p_over_rho_m2_s2
12.882943143812708,1.0902296616554032
12.892976588628763,1.085062696434287
12.903010033444817,1.0798957312131712
12.91304347826087,1.0747287659920561
12.923076923076923,1.06956180077094
12.933110367892976,1.064394835549825
12.94314381270903,1.059227870328709
12.953177257525084,1.054060905107593
12.963210702341136,1.048893939886478
12.97324414715719,1.0437269746653621
12.983277591973245,1.038560009444246
12.993311036789297,1.033393044223131
13.003344481605351,1.0282260790020148
13.013377926421406,1.0230591137808989
13.023411371237458,1.0178921485597838
13.033444816053512,1.012725183338668
13.043478260869565,1.0075582181175529
13.053511705685619,1.002391252896437
13.063545150501673,0.9972242876753208
13.073578595317725,0.9920573224542057
13.08361204013378,0.9868903572330897
13.093645484949832,0.9817233920119747
13.103678929765886,0.9765564267908586
13.11371237458194,0.9713894615697427
13.123745819397993,0.9662224963486276
13.133779264214047,0.9610555311275116
13.143812709030101,0.9558885659063956
13.153846153846153,0.9507216006852806
13.163879598662207,0.9455546354641645
13.173913043478262,0.9403876702430485
13.183946488294314,0.9352207050219334
13.193979933110368,0.9300537398008174
13.204013377926422,0.9248867745797015
13.214046822742475,0.9197198093585864
13.224080267558529,0.9145528441374704
13.234113712374581,0.9093858789163554
13.244147157190636,0.9042189136952393
13.25418060200669,0.8990519484741233
13.264214046822742,0.8938849832530082
13.274247491638796,0.8887180180318922
13.284280936454849,0.8835510528107772
13.294314381270903,0.8783840875896611
13.304347826086957,0.8732171223685452
13.31438127090301,0.8680501571474301
13.324414715719064,0.8628831919263141
13.334448160535118,0.8577162267051981
13.34448160535117,0.852549261484083
13.354515050167224,0.847382296262967
13.364548494983278,0.8422153310418511
13.37458193979933,0.8370483658207359
13.384615384615385,0.83188140059962
13.394648829431437,0.8267144353785049
13.404682274247492,0.8215474701573889
13.414715719063546,0.8163805049362729
13.424749163879598,0.8112135397151579
13.434782608695652,0.8060465744940418
13.444816053511705,0.8008796092729268
13.454849498327759,0.7957126440518107
13.464882943143813,0.7905456788306948
13.474916387959865,0.7853787136095797
13.48494983277592,0.7802117483884637
13.494983277591974,0.7750447831673477
13.505016722408026,0.7698778179462327
13.51505016722408,0.7647108527251166
13.525083612040135,0.7595438875040007
13.535117056856187,0.7543769222828856
13.545150501672241,0.7492099570617696
13.555183946488295,0.7440429918406536
13.565217391304348,0.7388760266195386
13.575250836120402,0.7337090613984225
13.585284280936454,0.7285420961773075
13.595317725752508,0.7233751309561914
13.605351170568563,0.7182081657350755
13.615384615384615,0.7130412005139604
13.62541806020067,0.7078742352928444
13.635451505016722,0.7027072700717293
13.645484949832776,0.6975403048506134
13.65551839464883,0.6923733396294973
13.665551839464882,0.6872063744083823
13.675585284280936,0.6820394091872662
13.68561872909699,0.6768724439661503
13.695652173913043,0.6717054787450352
13.705685618729097,0.6665385135239192
13.715719063545151,0.6613715483028032
13.725752508361204,0.6562045830816882
13.735785953177258,0.6510376178605721
13.74581939799331,0.6458706526394571
13.755852842809364,0.640703687418341
13.765886287625419,0.635536722197225
13.775919732441471,0.63036975697611
13.785953177257525,0.6252027917549939
13.79598662207358,0.620035826533878
13.806020066889632,0.614868861312763
13.816053511705686,0.6097018960916469
13.826086956521738,0.6045349308705319
13.836120401337793,0.5993679656494159
13.846153846153847,0.5942010004282998
13.856187290969899,0.5890340352071848
13.866220735785953,0.5838670699860687
13.876254180602007,0.5787001047649528
13.88628762541806,0.5735331395438377
13.896321070234114,0.5683661743227217
13.906354515050168,0.5631992091016057
13.91638795986622,0.5580322438804907
13.926421404682275,0.5528652786593746
13.936454849498327,0.5476983134382596
13.946488294314381,0.5425313482171437
13.956521739130435,0.5373643829960275
13.966555183946488,0.5321974177749125
13.976588628762542,0.5270304525537965
13.986622073578594,0.5218634873326815
13.996655518394649,0.5166965221115654
14.006688963210703,0.5115295568904494
14.016722408026755,0.5063625916693344
14.02675585284281,0.5011956264482185
14.036789297658864,0.4960286612271023
14.046822742474916,0.4908616960059873
14.05685618729097,0.48569473078487135
14.066889632107024,0.4805277655637554
14.076923076923077,0.47536080034264017
14.08695652173913,0.47019383512152424
14.096989966555185,0.4650268699004083
14.107023411371237,0.4598599046792933
14.117056856187292,0.4546929394581771
14.127090301003344,0.4495259742370621
14.137123745819398,0.44435900901594616
14.14715719063545,0.4391920437948311
14.157190635451505,0.434025078573715
14.167224080267559,0.42885811335259905
14.177257525083611,0.423691148131484
14.187290969899665,0.4185241829103681
14.19732441471572,0.41335721768925193
14.207357859531772,0.4081902524681369
14.217391304347826,0.40302328724702097
14.22742474916388,0.39785632202590504
14.237458193979933,0.3926893568047898
14.247491638795987,0.38752239158367385
14.257525083612041,0.3823554263625579
14.267558528428093,0.3771884611414429
14.277591973244148,0.37202149592032674
14.287625418060202,0.3668545306992108
14.297658862876254,0.3616875654780958
14.307692307692308,0.3565206002569796
14.31772575250836,0.3513536350358646
14.327759197324415,0.34618666981474866
14.337792642140467,0.3410197045936336
14.347826086956522,0.3358527393725177
14.357859531772576,0.33068577415140155
