station,x,r,Ux,Ur,Uz,k,epsilon,nut,wall_distance,r_over_R,U_over_Ubulk,yplus,uplus,nut_over_nu,u_tau,below_first_cell,mesh
contraction_4D,11.2,0.0997892979596,0.0279357667789,-1.06450169155e-07,-5.93319192892e-16,1.07195781615e-05,0.000512225398312,6.76556923197e-10,0.0001497847424000026,0.9985012395716435,0.0558715335578,0.5193963856814312,0.8056181648692747,6.76556923197e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0997963422477,0.0270886678472,-1.03225991354e-07,-5.65415774872e-16,1.0394554573e-05,0.000496691592727,6.56036500542e-10,0.0001427404543000027,0.9985717253906999,0.0541773356944,0.4949694799751889,0.7811893280945374,6.560365005419999e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.099803055247,0.0262814074889,-1.00153444772e-07,-5.38824638482e-16,1.00848166562e-05,0.000481888333045,6.36481141511e-10,0.00013602745499999291,0.9986388963024045,0.0525628149778,0.4716913575333467,0.7579093654011,6.36481141511e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.099809452538,0.0255121120973,-9.72253981991e-08,-5.13484067165e-16,9.78964552641e-06,0.000467781261719,6.17845459196e-10,0.00012963016399999971,0.9987029082067269,0.0510242241946,0.44950799112159684,0.7357242452814945,6.17845459196e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998155489681,0.0247789962236,-9.44350559649e-08,-4.89335248279e-16,9.50835612433e-06,0.000454337637808,6.00086202255e-10,0.00012353373389999145,0.9987639096681691,0.0495579924472,0.4283678956167577,0.7145824785463563,6.000862022549999e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998213586867,0.0240803583556,-9.17759418747e-08,-4.66322134054e-16,9.24029559638e-06,0.000441526259574,5.83162152658e-10,0.00011772401529999699,0.9988220422669775,0.0481607167112,0.4082220062937657,0.6944349965895891,5.831621526579999e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998268951777,0.0234145770098,-8.92418843339e-08,-4.44391312863e-16,8.98484179515e-06,0.000429317392816,5.67034031018e-10,0.00011218752429999201,0.9988774409243427,0.0468291540196,0.3890235661276711,0.6752350386914329,5.6703403101799996e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998321712908,0.0227801069672,-8.68270020218e-08,-4.23491885233e-16,8.74140183523e-06,0.000417682701847,5.51664405408e-10,0.00010691141119999192,0.9989302342155892,0.0455602139344,0.37072801725749155,0.6569380434655846,5.51664405408e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0998371992714,0.0221754756781,-8.45256902063e-08,-4.03575345408e-16,8.50941071363e-06,0.00040659518356,5.37017604263e-10,0.00010188343059999716,0.9989805446693583,0.0443509513562,0.3532928973042219,0.6395015451799819,5.37017604263e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.099841990789,0.0215992798464,-8.23326077456e-08,-3.84595468855e-16,8.2883299994e-06,0.000396029104802,5.23059633647e-10,9.709191300000253e-05,0.9990284890517805,0.0431985596928,0.3366777408904928,0.6228850752540487,5.230596336469999e-05,0.03467618779851253,True,coarse
