station,x,r,Ux,Ur,Uz,k,epsilon,nut,wall_distance,r_over_R,U_over_Ubulk,yplus,uplus,nut_over_nu,u_tau,below_first_cell,mesh
expansion_4D,2.6,0.044519971,1.7498569,0.00013314427,-5.5048477e-13,0.043379467,0.78290762,0.00019630688,0.005449570000000001,0.8909421641475553,0.87492845,65.23845976615847,14.617095039818288,19.630688,0.1197130411503265,False,coarse
expansion_4D,2.6,0.044776261,1.7327873,0.0001258078,-4.5313091e-13,0.043627103,0.82710123,0.00018727295,0.0051932800000000015,0.8960710885857446,0.86639365,62.17033423451677,14.474507399942318,18.727294999999998,0.1197130411503265,False,coarse
expansion_4D,2.6,0.045020498,1.7162962,0.00011873288,-4.4483235e-13,0.043866356,0.86980004,0.00017854466,0.004949043,0.9009588060854912,0.8581481,59.24649883137353,14.336752149206587,17.854466,0.1197130411503265,False,coarse
expansion_4D,2.6,0.045253249,1.6998912,0.00011170868,-6.9653496e-13,0.044104333,0.91226744,0.00016986341,0.004716291999999997,0.905616663559107,0.8499456,56.460165827295526,14.199716118358454,16.986341,0.1197130411503265,False,coarse
expansion_4D,2.6,0.045475053,1.6828744,0.00010562825,-4.4016044e-13,0.044326697,0.96421478,0.00016181577,0.004494487999999998,0.9100554475775553,0.8414372,53.80488268936483,14.057569533187072,16.181577,0.1197130411503265,False,coarse
expansion_4D,2.6,0.045686426,1.665724,9.9643402e-05,-4.3187907e-13,0.044548777,1.0172513,0.000153785,0.004283114999999997,0.914285484431406,0.832862,51.27447222465803,13.91430694596014,15.378499999999999,0.1197130411503265,False,coarse
expansion_4D,2.6,0.045887859,1.6493802,9.3940018e-05,-4.2398717e-13,0.044760413,1.0677936,0.0001461319,0.004081681999999996,0.9183166001064529,0.8246901,48.86305652285464,13.777782137610506,14.61319,0.1197130411503265,False,coarse
expansion_4D,2.6,0.046079818,1.6324943,8.8326823e-05,-6.156267e-13,0.044971958,1.1223185,0.00013847505,0.0038897229999999977,0.9221581202837145,0.81624715,46.56505695623711,13.63672900056092,13.847505,0.1197130411503265,False,coarse
expansion_4D,2.6,0.046262749,1.6149983,8.3439826e-05,-4.1971516e-13,0.045167114,1.1867341,0.00013138972,0.0037067920000000004,0.9258189704003885,0.80749915,44.3751343231701,13.490579509813042,13.138971999999999,0.1197130411503265,False,coarse
expansion_4D,2.6,0.046437077,1.5977436,7.8642837e-05,-4.1164316e-13,0.045359612,1.25027,0.00012440176,0.003532463999999999,0.9293076556376614,0.7988718,42.28820081940468,13.346445672478369,12.440176,0.1197130411503265,False,coarse
expansion_4D,2.6,0.046603207,1.5811407,7.4028143e-05,-4.5303826e-13,0.04554483,1.3114033,0.00011767788,0.0033663339999999986,0.9326322809328987,0.79057035,40.2994080667743,13.207756521818908,11.767788,0.1197130411503265,False,coarse
expansion_4D,2.6,0.046761524,1.563809,6.9615597e-05,-5.4276133e-13,0.045722275,1.3796635,0.00011109071,0.0032080170000000005,0.9358005509796458,0.7819045,38.404147113194696,13.06297947970671,11.109071,0.1197130411503265,False,coarse
expansion_4D,2.6,0.046912395,1.5457383,6.569474e-05,-4.0010281e-13,0.045881114,1.4582187,0.00010493601,0.0030571459999999967,0.9388198102520093,0.77286915,36.59802449005556,12.912029342392028,10.493601,0.1197130411503265,False,coarse
expansion_4D,2.6,0.047056171,1.5280426,6.1869604e-05,-3.9202635e-13,0.046036687,1.5351519,9.8908881e-05,0.0029133699999999985,0.9416970830290396,0.7640213,34.87683826961265,12.764211695876984,9.8908881,0.1197130411503265,False,coarse
expansion_4D,2.6,0.047193185,1.5110259,5.8191651e-05,-4.2565619e-13,0.046186282,1.6091306,9.3113055e-05,0.0027763560000000007,0.9444390333703485,0.75551295,33.23660200759559,12.62206594603648,9.3113055,0.1197130411503265,False,coarse
expansion_4D,2.6,0.047323755,1.4931779,5.4646995e-05,-5.3842536e-13,0.046321988,1.6908495,8.7424992e-05,0.002645785999999997,0.9470520251526826,0.74658895,31.673508829295734,12.472976090591343,8.7424992,0.1197130411503265,False,coarse
expansion_4D,2.6,0.047448185,1.4743075,5.1552749e-05,-3.8112016e-13,0.046421947,1.7858001,8.2216168e-05,0.0025213560000000024,0.9495421420821135,0.73715375,30.183919458262288,12.315345812230076,8.2216168,0.1197130411503265,False,coarse
expansion_4D,2.6,0.047566763,1.4557066,4.8516996e-05,-3.7279656e-13,0.04652052,1.8794062,7.7081678e-05,0.0024027780000000012,0.9519151476696573,0.7278533,28.764386158909932,12.159966750590145,7.7081678,0.1197130411503265,False,coarse
expansion_4D,2.6,0.047679764,1.4379806,4.5624012e-05,-3.6486441e-13,0.046614456,1.9686101,7.2188659e-05,0.002289777,0.9541765452678462,0.7189903,27.41161682260711,12.011895998818488,7.2188659,0.1197130411503265,False,coarse
expansion_4D,2.6,0.047787451,1.4199842,4.2697528e-05,-5.9697241e-13,0.046708402,2.0592857,6.7236682e-05,0.0021820899999999976,0.9563315980829202,0.7099921,26.12246299637156,11.861566512347576,6.7236682,0.1197130411503265,False,coarse
expansion_4D,2.6,0.047890073,1.4000089,4.0303498e-05,-3.6284702e-13,0.046703607,2.1704812,6.2991434e-05,0.002079468000000001,0.9583852891504446,0.70000445,24.893943825478726,11.694706663094255,6.299143399999999,0.1197130411503265,False,coarse
expansion_4D,2.6,0.04798787,1.3798291,3.7904796e-05,-3.539686e-13,0.046698844,2.2828408,5.8702676e-05,0.0019816709999999974,0.9603424213962662,0.68991455,23.72318619694083,11.526138562191534,5.870267599999999,0.1197130411503265,False,coarse
expansion_4D,2.6,0.048081066,1.3605983,3.5618903e-05,-3.4550772e-13,0.046694305,2.3899162,5.4615615e-05,0.0018884750000000006,0.9622074775511746,0.68029915,22.60750853863629,11.365497751339092,5.461561499999999,0.1197130411503265,False,coarse
